Price,Date,Close,High,Low,Open,Volume
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL
309,2019-03-27,45.146785736083984,45.45579539339186,44.686862430594424,45.21385765635462,119393600
310,2019-03-28,45.20668029785156,45.407896097198545,44.92162275453689,45.26177431680809,83121600
311,2019-03-29,45.50130844116211,45.53245028041847,45.16355107046687,45.47256437732267,94256000
312,2019-04-01,45.81032943725586,45.91572557407298,45.12523444464125,45.90614543623363,111448000
313,2019-04-02,46.47626495361328,46.581664755678624,45.76481994481866,45.77440008357623,91062800
314,2019-04-03,46.79484939575195,47.07032310709396,46.26785048773917,46.29180631270182,93087200
315,2019-04-04,46.876304626464844,47.039192578920314,46.26546749446366,46.66071311538682,76457200
316,2019-04-05,47.19009780883789,47.21405363526623,46.933784355609184,47.05834807377388,74106400
317,2019-04-08,47.932674407958984,47.963812589541575,47.03198815923786,47.05115208528992,103526800
318,2019-04-09,47.7889518737793,48.591424457527545,47.724274073366516,47.985379395349405,143072800
319,2019-04-10,48.05723571777344,48.08598343518573,47.472748750708625,47.59252055034829,86781200
320,2019-04-11,47.657196044921875,48.148261130767175,47.53503013103932,48.11233105466792,83603200
321,2019-04-12,47.638038635253906,47.94226005670454,47.00085538268717,47.717088468629846,111042800
322,2019-04-15,47.724281311035156,47.87280086247525,47.43203775983683,47.568579397510554,70146400
323,2019-04-16,47.72907257080078,48.23690394243434,47.56378686640977,47.77937834588998,102785600
324,2019-04-17,48.65849304199219,48.71837894248983,47.5757549375541,47.798528732935594,115627200
325,2019-04-18,48.83335876464844,48.9028248008432,48.51237121576385,48.65609518362569,96783200
326,2019-04-22,48.993858337402344,49.09207210290908,48.469257203029855,48.586634897548564,77758000
327,2019-04-23,49.70051193237305,49.7651897366991,48.84294528794384,48.96990312097358,93292000
328,2019-04-24,49.623863220214844,49.94005893632176,49.597513272610435,49.67177121900122,70162400
329,2019-04-25,49.17352294921875,49.767590211237874,49.13519508582494,49.54481635866054,74172800
330,2019-04-26,48.938758850097656,49.10643864125826,48.41655189460286,49.08248281888732,74596400
331,2019-04-29,49.01301574707031,49.33879518664974,48.83335804851868,48.96270998321195,88818800
332,2019-04-30,48.0692253112793,48.72317847280483,47.69553779040756,48.64173450649097,186139600
333,2019-05-01,50.4287223815918,51.57613467844628,50.11970907425046,50.275414615631476,259309200
334,2019-05-02,50.100547790527344,50.93895047943028,49.85621592432336,50.265833476877226,127985200
335,2019-05-03,50.723365783691406,50.74492383406222,50.35925842735228,50.51735810702997,83569600
336,2019-05-06,49.940059661865234,50.02629552299198,48.747133295566954,48.936371172823556,129772400
337,2019-05-07,48.59382629394531,49.6861447825405,48.107552963760575,49.31724915986958,155054800
338,2019-05-08,48.60340118408203,49.18788822753808,48.32792747096506,48.36385755349484,105358000
339,2019-05-09,48.081199645996094,48.311159493192925,47.108653053779015,48.004543926833236,139634400
340,2019-05-10,47.41510009765625,47.81668168190276,46.354647468891045,47.47281327802477,164834800
341,2019-05-13,44.65937042236328,45.5635217596621,43.96923379622501,45.13789934696811,229722400
342,2019-05-14,45.3663330078125,45.61641612468284,44.58481822241338,44.8252843102285,146118800
343,2019-05-15,45.909786224365234,46.109373522683946,44.731503831500206,44.79162035499784,106178800
344,2019-05-16,45.707794189453125,46.28250798976161,45.409614921095844,45.66691539503033,132125600
345,2019-05-17,45.448089599609375,45.90497368874235,44.90944425380547,44.95032304753032,131516400
346,2019-05-20,44.02693557739258,44.329925199368866,43.35122645095554,44.1303379041814,154449200
347,2019-05-21,44.870975494384766,45.20762656494578,44.41408770522743,44.53913110395929,113459200
348,2019-05-22,43.952388763427734,44.65695626906418,43.89708259372516,44.40446615722558,118994400
349,2019-05-23,43.202144622802734,43.41375231638336,42.757280826698924,43.23580973331932,146118800
350,2019-05-24,43.03622055053711,43.798497688677664,42.95205594327224,43.33199284223706,94858800
351,2019-05-28,42.858272552490234,43.425772702897646,42.781325307449706,43.02419475079899,111792800
352,2019-05-29,42.65387725830078,43.12759576068828,42.32203287185921,42.42302819181503,113924800
353,2019-05-30,42.87511444091797,43.098746194820755,42.4831534499271,42.790949822373925,84873600
354,2019-05-31,42.09840393066406,42.800564536423366,42.07916620142415,42.37734183158862,108174400
355,2019-06-03,41.67277526855469,42.78372746053402,40.94416328950052,42.22584802449842,161584400
356,2019-06-04,43.197330474853516,43.24301962137067,41.96614520510156,42.18737357893377,123872000
357,2019-06-05,43.894683837890625,44.4838287660272,43.55803273828841,44.313096206729206,119093600
358,2019-06-06,44.53913116455078,44.599247689319995,43.80089847915856,44.0245338592952,90105200
359,2019-06-07,45.72463607788086,46.150262182600216,44.671396856151546,44.84933945543663,122737600
360,2019-06-10,46.308963775634766,46.97986260621601,46.07811469621767,46.12380384406638,104883600
361,2019-06-11,46.8452033996582,47.13135866433859,46.554241454504776,46.85722743928427,107731600
362,2019-06-12,46.69611740112305,47.12414681008803,46.50374376727745,46.63840421020281,73012800
363,2019-06-13,46.686485290527344,47.3213155586011,46.55423188947859,46.81874236079708,86698400
364,2019-06-14,46.34743118286133,46.55182513875661,45.76069339093416,46.061275975386934,75046000
365,2019-06-17,46.62397384643555,46.88127434494972,46.21037184436044,46.38591107699715,58676400
366,2019-06-18,47.720497131347656,48.162953877703266,46.941389310421805,47.14337995516395,106204000
367,2019-06-19,47.58103561401367,48.06437492064314,47.44637515797318,48.01627875558105,84496800
368,2019-06-20,47.963375091552734,48.23990966867827,47.61950662348392,48.18219647753628,86056000
369,2019-06-21,47.79984664916992,48.297613191417334,47.64835184601269,47.80465699810761,191202400
370,2019-06-24,47.75175476074219,48.13169160867431,47.65316278701106,47.74213406274728,72881600
371,2019-06-25,47.02796173095703,47.91527864823954,46.9606278404111,47.71569132459254,84281200
372,2019-06-26,48.04512405395508,48.33127927942353,47.455982885225396,47.556978199645805,104270000
373,2019-06-27,48.030704498291016,48.470757941574455,47.989825697883944,48.162957929928446,83598800
374,2019-06-28,47.59305953979492,47.97299649368566,47.383855165326956,47.77581249123182,124442400
375,2019-07-01,48.465938568115234,49.17290942178827,48.24951689721592,48.8554924388244,109012000
376,2019-07-02,48.74969482421875,48.84588347245747,48.42025741840279,48.43228145808535,67740800
377,2019-07-03,49.15367889404297,49.16089258387397,48.74007688736449,48.881951013003054,45448000
378,2019-07-05,49.11039733886719,49.314795019704455,48.79057694151647,48.8987896367962,69062000
379,2019-07-08,48.09803771972656,48.42987849350585,47.71088709263234,48.28800435337881,101354400
380,2019-07-09,48.39140319824219,48.456326408652934,47.80706861999297,47.90085025980805,82312000
381,2019-07-10,48.86992645263672,48.990159507500714,48.468348489697576,48.538085716282815,71588400
382,2019-07-11,48.514041900634766,49.14887233933144,48.5044248698581,48.889168477697986,80767200
383,2019-07-12,48.88676071166992,49.055086254188005,48.62224652398319,48.682363051255486,70380800
384,2019-07-15,49.3460578918457,49.50476275463342,49.05509224982773,49.076733321677594,67789600
385,2019-07-16,49.17532730102539,49.56247794635003,48.93486115285412,49.19696837374747,67467200
386,2019-07-17,48.89878845214844,49.317197165331336,48.87955072165859,49.067114007407184,56430000
387,2019-07-18,49.454254150390625,49.507156980733484,48.982939026214545,49.05507958297491,74162400
388,2019-07-19,48.716026306152344,49.65624963752938,48.660720130548256,49.4855170921148,83717200
389,2019-07-22,49.82939147949219,49.831794819859134,48.96130860817309,48.97092563886281,89111600
390,2019-07-23,50.21894073486328,50.23577512352253,49.84621753643369,50.12756610958403,73420800
391,2019-07-24,50.17805480957031,50.293477496761376,49.81735570152979,49.937588737543294,59966400
392,2019-07-25,49.781288146972656,50.31512312993887,49.71155093007627,50.23095853553871,55638400
393,2019-07-26,49.954429626464844,50.43295482378756,49.810148496778886,49.89190609129754,70475600
394,2019-07-29,50.42093276977539,50.651781852516805,50.12275713821061,50.127567487848594,86693600
395,2019-07-30,50.20451736450195,50.53636179168531,49.85103186664713,50.19970701461211,135742800
396,2019-07-31,51.22890090942383,53.231984141806734,50.81049220631971,52.04167757423722,277125600
397,2019-08-01,50.120361328125,52.42883799447915,49.71397658884023,51.43571155256888,216071600
398,2019-08-02,49.059906005859375,49.639426651218294,48.48519204176384,49.42300857925117,163448400
399,2019-08-05,46.49171447753906,47.76858887004254,46.308961564093444,47.609884034070426,209572000
400,2019-08-06,47.371822357177734,47.629122848973516,46.66004107684591,47.205900158800496,143299200
401,2019-08-07,47.86237335205078,47.98741675776175,46.60714362220231,46.98948385994093,133457600
402,2019-08-08,48.91802215576172,48.94207023600368,47.9465406230698,48.14131759767527,108038000
403,2019-08-09,48.51491928100586,48.94215880426404,48.104570742537604,48.589746417288495,98478800
404,2019-08-12,48.39181137084961,48.77077934722417,48.070775860559834,48.18422463799918,89927600
405,2019-08-13,50.441123962402344,51.20629728712029,48.39180866824261,48.52215578886301,188874000
406,2019-08-14,48.93974304199219,49.830434885675274,48.90112139903579,49.038709620881995,146189600
407,2019-08-15,48.69594955444336,49.516639188429856,48.196291730051655,49.111122997470645,108909600
408,2019-08-16,49.84492492675781,50.00423646665722,49.202853823403125,49.309061516669395,110481600
409,2019-08-19,50.774234771728516,51.348716104830906,50.696991479419985,50.83940465605558,97654400
410,2019-08-20,50.776641845703125,51.49836858844209,50.76698827677221,50.902160340780014,107537200
411,2019-08-21,51.32699203491211,51.570784266648715,51.075958705026295,51.411476424203315,86141600
412,2019-08-22,51.28354263305664,51.76147350050348,50.870781645378024,51.45974881696031,89014800
413,2019-08-23,48.91319274902344,51.18457709703032,48.517330103465945,50.55215964287231,187272000
414,2019-08-26,49.84250259399414,50.011467671142654,49.497327659168484,49.69043218297926,104174400
415,2019-08-27,49.280094146728516,50.339751177221146,49.12802371480747,50.17319854857676,103493200
416,2019-08-28,49.610782623291016,49.65664536777837,49.07733540717467,49.26561132852902,63755200
417,2019-08-29,50.450782775878906,50.52561359602424,49.883542544557216,50.32768042308482,83962000
418,2019-08-30,50.38560485839844,50.798362123414535,50.01387802127554,50.72836362412277,84573600
419,2019-09-03,49.651817321777344,49.960783128800365,49.29457629800003,49.828023520353845,80092000
420,2019-09-04,50.49422073364258,50.56421922702357,50.04284186698499,50.30111623432808,76752400
421,2019-09-05,51.48147964477539,51.64803228377301,51.05423639906365,51.172513818261585,95654800
422,2019-09-06,51.47664260864258,51.75664399416829,51.29560780159514,51.66733466797025,77449200
423,2019-09-09,51.69629669189453,52.24422971409327,50.94802173358443,51.85802067014054,109237600
424,2019-09-10,52.3069953918457,52.32630621541399,51.10251269747285,51.62147772940483,127111600
425,2019-09-11,53.970088958740234,53.99905702875012,52.55560369813401,52.6376755994729,177158400
426,2019-09-12,53.84941101074219,54.65320607197565,53.79389469595321,54.26217203041021,128906800
427,2019-09-13,52.801815032958984,53.29422805313207,52.38422913849806,53.10353969029018,159053200
428,2019-09-16,53.07940673828125,53.13492673389949,52.514578994614034,52.5556131110518,84632400
429,2019-09-17,53.27250671386719,53.30147478658286,52.89112629104588,53.09388806740575,73274800
430,2019-09-18,53.77217102050781,53.79148184359405,52.968375964962206,53.359410003760594,101360000
431,2019-09-19,53.33527755737305,54.011137991648965,53.192860688642,53.58872337864495,88242400
432,2019-09-20,52.55561828613281,53.72148306147542,52.49286086948886,53.436656689979976,221652400
433,2019-09-23,52.79458236694336,53.06492652447317,52.53630425110384,52.85009868147261,76662000
434,2019-09-24,52.543540954589844,53.70458061816006,52.42526723714453,53.35216457100263,124763200
435,2019-09-25,53.35218048095703,53.465629289226094,52.413213143249315,52.753559568056495,87613600
436,2019-09-26,53.07699203491211,53.33044150405339,52.82113009425691,53.10354395421572,75334000
437,2019-09-27,52.8187141418457,53.33526661530435,52.44698729609294,53.233883887799145,101408000
438,2019-09-30,54.06182098388672,54.20906277348867,53.29423149087837,53.32078340976273,103909600
439,2019-10-01,54.21147918701172,55.087688890747934,54.11734122833316,54.327344123202884,139223200
440,2019-10-02,52.852516174316406,53.967689535520684,52.603891622167716,53.84217102356307,138449200
441,2019-10-03,53.30147933959961,53.33527235801911,51.928027942473314,52.72457818852778,114426000
442,2019-10-04,54.79560470581055,54.91146961439496,54.04250121582162,54.46491569340217,138478800
443,2019-10-07,54.80768585205078,55.50044456107499,54.5132022602144,54.616997468728556,122306000
444,2019-10-08,54.165618896484375,55.04906973834583,54.148724227834826,54.50838141095232,111820000
445,2019-10-09,54.80044174194336,54.98388901728139,54.464924052724605,54.80044174194336,74770400
446,2019-10-10,55.539058685302734,55.62354306025497,54.8656108895864,55.01767760807332,113013600
447,2019-10-11,57.01630783081055,57.361479077924194,56.07492467082694,56.22940755120689,166795600
448,2019-10-14,56.93423843383789,57.479759006706715,56.6445834807475,56.70009978999221,96427600
449,2019-10-15,56.80148696899414,57.363898569381924,56.695279285142476,57.05976139730357,87360000
450,2019-10-16,56.572166442871094,56.78216931364028,56.28975259924604,56.33078671158516,73903200
451,2019-10-17,56.79183578491211,57.0018350202289,56.367008687270314,56.745973036242184,67585200
452,2019-10-18,57.0645866394043,57.347000500262524,56.55285907330156,56.62527373373863,97433600
453,2019-10-21,58.05423355102539,58.17009846534836,57.28423535904102,57.33251056509452,87247200
454,2019-10-22,57.92148971557617,58.46217802901688,57.83941779671787,58.21114469537125,82293600
455,2019-10-23,58.698726654052734,58.713212533111005,58.22562440003919,58.43803976160765,75828800
456,2019-10-24,58.79528045654297,59.0897640487482,58.368037264054614,59.0197618580704,69275200
457,2019-10-25,59.51941680908203,59.55562229686441,58.626312506545595,58.69389853918105,73477200
458,2019-10-28,60.11562728881836,60.163902502037004,59.553212031072555,59.722177118919156,96572800
459,2019-10-29,58.72528076171875,60.28459564709617,58.55149072133607,60.09631972711563,142839600
460,2019-10-30,58.71803665161133,59.21045340411995,58.22321111070426,59.08010627656539,124522000
461,2019-10-31,60.045631408691406,60.144598000245004,57.26976400055406,59.67873680314544,139162000
462,2019-11-01,61.7497673034668,61.776315539223695,60.14217733942509,60.23389913674113,151125200
463,2019-11-04,62.15528106689453,62.23976544646401,61.64355721303343,62.114243271220836,103272000
464,2019-11-05,62.06597137451172,62.32183329991679,61.87045438182152,62.046656870901074,79897600
465,2019-11-06,62.09252166748047,62.15286660219582,61.64114273442168,61.97907289556262,75864400
466,2019-11-07,62.80915832519531,63.03189767945375,62.4895786645626,62.64210565661193,94940400
467,2019-11-08,62.98106002807617,63.053688413302446,62.18453425736521,62.630005593117765,69986400
468,2019-11-11,63.47978973388672,63.54515527553596,62.530737039144256,62.53557646830445,81821200
469,2019-11-12,63.42167663574219,63.622627457208516,63.16989333939946,63.322412929352005,87388800
470,2019-11-13,64.02936553955078,64.1044173295608,63.20621186985133,63.220737546082844,102734400
471,2019-11-14,63.58632278442383,64.12863444347389,63.45558429931632,63.85505520490024,89182800
472,2019-11-15,64.34166717529297,64.3465066034145,63.67588008080837,63.838085889938284,100206400
473,2019-11-18,64.66610717773438,64.745998404098,63.97126851204114,64.3513669250881,86703200
474,2019-11-19,64.4699935913086,64.88399011619691,64.25210107233796,64.85977819443546,76167200
475,2019-11-20,63.71946716308594,64.41914514180829,63.04399371723399,64.28841406592034,106234400
476,2019-11-21,63.43379211425781,63.918001035672695,63.23284127434323,63.84052583502028,121395200
477,2019-11-22,63.378108978271484,63.71705376455788,63.15053018138443,63.57421301135298,65325200
478,2019-11-25,64.4893569946289,64.50630607825897,63.557253444708095,63.60325387830914,84020400
479,2019-11-26,63.98578643798828,64.68062501950513,63.55241740860979,64.62736174556787,105207600
480,2019-11-27,64.8452377319336,64.87913589235781,64.23271393209737,64.29807945635042,65235600
481,2019-11-29,64.7024154663086,64.88399380718693,64.37557297503929,64.54504904856904,46617600
482,2019-12-02,63.954322814941406,64.94452929010471,63.782430696208706,64.7072642306221,94487200
483,2019-12-03,62.81399917602539,62.83336428008396,62.04894826799311,62.53799657121353,114430400
484,2019-12-04,63.368408203125,63.748513913811024,63.11177811030985,63.20620238007946,67181600
485,2019-12-05,64.298095703125,64.37315487896743,63.608103940788965,63.86473406321347,74424400
486,2019-12-06,65.54010009765625,65.61031246389065,64.71452295457874,64.75810737512137,106075600
487,2019-12-09,64.62251281738281,65.56187172842363,64.13588058559877,65.36819115445321,128042400
488,2019-12-10,65.00019073486328,65.38513583692486,64.36587101264504,65.02924208016003,90420400
489,2019-12-11,65.55462646484375,65.63452507964419,65.00505196283702,65.0801037595027,78756800
490,2019-12-12,65.7216567993164,65.98797311069951,64.71934844903421,64.83071440163451,137310400
491,2019-12-13,66.61504364013672,66.65135783305587,65.59336247817265,65.72167755211505,133587600
492,2019-12-16,67.75532531738281,67.98048799628319,67.05807093935142,67.06291036690449,128186000
493,2019-12-17,67.88851165771484,68.21777017270394,67.49871964004858,67.68514480049657,114158400
494,2019-12-18,67.72630310058594,68.24924965032962,67.57619950906032,67.74082877793086,116028400
495,2019-12-19,67.7940902709961,68.07493233966673,67.5350441062106,67.66819860784388,98369200
496,2019-12-20,67.6536636352539,68.43081679971336,67.44061055116062,68.32913707494946,275978000
497,2019-12-23,68.7576675415039,68.81819365729748,67.87882715803046,67.91756475875138,98572000
498,2019-12-24,68.82302856445312,68.97313952804878,68.49619347139719,68.92471568321903,48478800
499,2019-12-26,70.18849182128906,70.20544090356042,68.92712988822538,68.95618123586748,93121200
500,2019-12-27,70.16187286376953,71.17145176052892,69.7551391250006,70.48145253927747,146266000
501,2019-12-30,70.57829284667969,70.86155832914824,69.05303763215029,70.07955822664286,144114400
502,2019-12-31,71.0939712524414,71.10123409050465,70.09407867790037,70.1933423903923,100805600
503,2020-01-02,72.71607208251953,72.77659819422657,71.46681225027338,71.72101896406637,135480400
504,2020-01-03,72.00910949707031,72.77173687491619,71.78395417961447,71.9413205610049,146322800
505,2020-01-06,72.58291625976562,72.62165386110323,70.87608272259153,71.12787343706493,118387200
506,2020-01-07,72.2415542602539,72.84923143823697,72.02123831231323,72.59260129853506,108872000
507,2020-01-08,73.40364074707031,73.70627127642481,71.94375136900179,71.94375136900179,132079200
508,2020-01-09,74.96279907226562,75.15647966923257,74.13238261481911,74.3841659131879,170108400
509,2020-01-10,75.13224792480469,75.69877866776542,74.62867407248754,75.19762083507513,140644800
510,2020-01-13,76.7374038696289,76.76403919399131,75.33077798259308,75.44941415548828,121532000
511,2020-01-14,75.70121765136719,76.88511195829709,75.57774940600967,76.67448226895164,161954400
512,2020-01-15,75.37678527832031,76.3839404992497,74.9434163205122,75.50026089033786,121923600
513,2020-01-16,76.32100677490234,76.43238014496747,75.55837921189631,75.92153589794125,108829200
514,2020-01-17,77.16593933105469,77.16835535095495,76.26288724448004,76.57035717765905,137816400
515,2020-01-21,76.64301300048828,77.23616451241722,76.50501168087581,76.79311658809118,110843200
516,2020-01-22,76.91658782958984,77.47100170840719,76.82216354627624,77.12963354237134,101832400
517,2020-01-23,77.2869873046875,77.3668785027068,76.42024944843635,76.96983114393875,104472000
518,2020-01-24,77.06426239013672,78.2796239983564,76.87299781703734,77.53394558679635,146537600
519,2020-01-27,74.79817199707031,75.48090092368226,73.81280512269632,75.06690438729518,161940000
520,2020-01-28,76.91415405273438,77.08604612277858,75.58257973802782,75.68184343719155,162234000
521,2020-01-29,78.52415466308594,79.37394362780475,77.80752757594179,78.55078999397739,216229200
522,2020-01-30,78.41035461425781,78.46361788035526,77.1707812088342,77.60415017442514,126743200
523,2020-01-31,74.93375396728516,78.1222655759737,74.63838622980492,77.69858276990855,199588400
524,2020-02-03,74.72796630859375,75.89732764326911,73.16881293673191,73.67238698147514,173788400
525,2020-02-04,77.19498443603516,77.38624896845539,75.93119925405388,76.3379328465804,136616400
526,2020-02-05,77.82447814941406,78.62584328517734,77.21921702642419,78.32562874403418,118826800
527,2020-02-06,78.73477935791016,78.73720276650342,77.53636686633509,78.09562750675829,105425600
528,2020-02-07,77.66456604003906,78.48239314790939,77.17192792843306,78.23243405494627,117684000
529,2020-02-10,78.0334243774414,78.0334243774414,76.16480064339702,76.24488144952362,109348800
530,2020-02-11,77.56265258789062,78.60374785280499,77.34424291008455,78.53094709552873,94323200
531,2020-02-12,79.40459442138672,79.40944533661985,78.01404068842541,78.01404068842541,113730400
532,2020-02-13,78.83914184570312,79.16676004463604,78.47027235558737,78.67412186901794,94747600
533,2020-02-14,78.85855865478516,79.10851777495836,78.34893117896286,78.80759072301922,80113600
534,2020-02-18,77.41460418701172,77.5966134445047,76.34923977828454,76.5312490357775,152531200
535,2020-02-19,78.53578186035156,78.76632988761132,77.65728500864738,77.65728500864738,93984000
536,2020-02-20,77.7300796508789,78.78573476731503,77.222881436687,78.29552586031969,100566000
537,2020-02-21,75.97065734863281,77.76648785830864,75.35182886622782,77.32238114469776,129554000
538,2020-02-24,72.36204528808594,73.81811974778519,70.19007199595448,72.13878468494622,222195200
539,2020-02-25,69.91098022460938,73.41769559790279,69.4377605020185,73.03426594239946,230673600
540,2020-02-26,71.02001190185547,72.28922581008212,69.52753744829661,69.53481752247102,198054800
541,2020-02-27,66.37757110595703,69.4062083168437,66.2416714304022,68.21708245275049,320605600
542,2020-02-28,66.33873748779297,67.56427105877654,62.21562305087625,62.431610947009084,426510000
543,2020-03-02,72.51492309570312,73.15317015362184,67.39682304876307,68.50343887480543,341397200
544,2020-03-03,70.21189880371094,73.77442519005979,69.3576638774749,73.69434436871329,319475600
545,2020-03-04,73.46865844726562,73.62882752036336,71.13651616592851,71.939783286025,219178400
546,2020-03-05,71.08556365966797,72.69451983608883,70.71911585685324,71.7165233809413,187572800
547,2020-03-06,70.14151763916016,70.5759151634938,68.24862422437134,68.43548440571074,226176800
548,2020-03-09,64.59390258789062,67.48663345953331,63.824606543169295,64.00661587741787,286744800
549,2020-03-10,69.24604034423828,69.5129887846972,65.37045555760074,67.25607654604191,285290000
550,2020-03-11,66.84107971191406,68.24619329059158,65.9747138459021,67.31673591637701,255598800
551,2020-03-12,60.24021530151367,65.52333888472222,60.18440016078189,62.111272274536645,418474000
552,2020-03-13,67.45748901367188,67.93071607578169,61.38565875889742,64.28325061879912,370732000
553,2020-03-16,58.77927780151367,62.87326733586915,58.24295562250862,58.716178896344026,322423600
554,2020-03-17,61.36382293701172,62.516544687820904,57.854682347294336,60.06548857627604,324056000
555,2020-03-18,59.861629486083984,60.6697510139483,57.54404425675361,58.187145839294104,300233600
556,2020-03-19,59.40297317504883,61.35896558109421,58.87636011980493,60.036365596883776,271857200
557,2020-03-20,55.63174057006836,61.11385881136198,55.330817248448476,59.98539913252844,401693200
558,2020-03-23,54.44990158081055,55.45216732173528,51.59599705960375,55.35024255701241,336752800
559,2020-03-24,59.912601470947266,60.109170897229895,56.859698759909456,57.35961698057595,287531200
560,2020-03-25,59.582550048828125,62.67185273031452,59.286481367958,60.85176020184459,303602000
561,2020-03-26,62.717960357666016,62.77620094683011,59.78639763980699,59.82522716790813,252087200
562,2020-03-27,60.12128829956055,62.094265772800476,59.95383922073856,61.3371085847224,204216800
563,2020-03-30,61.83704376220703,62.0093475048291,60.52414930589501,60.849342024154396,167976400
564,2020-03-31,61.710845947265625,63.70081315714961,61.15511262455559,62.02875857181586,197002000
565,2020-04-01,58.46380615234375,60.35912878890937,58.031837774101646,59.82038104472191,176218400
566,2020-04-02,59.43937301635742,59.49276269917482,57.49066070248686,58.32547715782636,165934000
567,2020-04-03,58.58514404296875,59.62623542608821,57.99300663222972,58.92246773803886,129880000
568,2020-04-06,63.69597244262695,63.85128318813444,60.519304472441405,60.88817397325163,201820400
569,2020-04-07,62.95820236206055,65.93587801423655,62.853852184130766,65.7174610200914,202887200
570,2020-04-08,64.56959533691406,64.88507503558087,63.39503001062034,63.76147021932345,168895200
571,2020-04-09,65.03555297851562,65.54032952455171,64.2371442763535,65.20786042767898,161834800
572,2020-04-13,66.31204986572266,66.42125839971293,64.51136807094039,65.11321477612952,131022800
573,2020-04-14,69.6610107421875,69.95222853281514,67.47689953040836,67.95012658868427,194994800
574,2020-04-15,69.02518463134766,69.48627323972364,68.10300741459568,68.5325465687292,131154400
575,2020-04-16,69.57366180419922,69.94010956261418,68.52043554980419,69.74111095168836,157125200
576,2020-04-17,68.6296157836914,69.636739522461,67.18810198275611,69.08828263215949,215250000
577,2020-04-20,67.20510864257812,68.35783414900595,67.18569757688921,67.4526460174679,130015200
578,2020-04-21,65.12776184082031,67.28275253901889,64.41428499057956,67.04735361351801,180991600
579,2020-04-22,67.00367736816406,67.4404966317663,66.05723069304202,66.39940158614417,116862400
580,2020-04-23,66.74400329589844,68.37480642869768,66.7051737682157,66.94785276175145,124814400
581,2020-04-24,68.67086791992188,68.68057715232159,67.22207418369496,67.27061293971914,126161200
582,2020-04-27,68.71941375732422,69.05188279302438,67.93798710304658,68.38693731564892,117087600
583,2020-04-28,67.60551452636719,69.3649373275059,67.51330272470628,69.18292807221569,112004800
584,2020-04-29,69.82604217529297,70.29684010085327,68.89415555935265,69.0980050622793,137280800
585,2020-04-30,71.29908752441406,71.47624586127782,69.97649141267905,70.36720104938254,183064000
586,2020-05-01,70.15122985839844,72.56103087905444,69.36980307576957,69.46687320779041,240616800
587,2020-05-04,71.14378356933594,71.27240315582554,69.48385993378157,70.17549663342325,133568000
588,2020-05-05,72.2115707397461,73.04638718577591,71.45926427424553,71.60487317175793,147751200
589,2020-05-06,72.95659637451172,73.58998507405805,72.52947892116252,72.91533768168664,142333600
590,2020-05-07,73.71131896972656,74.05835557711725,73.28177979492443,73.58512855265982,115215200
591,2020-05-08,75.46577453613281,75.51930873875061,74.04469357012428,74.37319856682336,133838400
592,2020-05-11,76.65325164794922,77.14965158521665,74.76252676945559,74.97179952522458,145946400
593,2020-05-12,75.77726745605469,77.79208931359327,75.6555994515511,77.33948047530653,162301200
594,2020-05-13,74.86231994628906,76.88201322973275,73.78190749732052,75.95733196137674,200622400
595,2020-05-14,75.32220458984375,75.38303857132479,73.373081446864,74.09822517948626,158929200
596,2020-05-15,74.87691497802734,74.92314940994656,73.0518950634004,73.08596566629879,166348400
597,2020-05-18,76.64109802246094,77.01583751017019,75.51202293913698,76.20553196590271,135178400
598,2020-05-19,76.19823455810547,77.50737593072427,76.16659969162133,76.65813571214994,101729600
599,2020-05-20,77.68013000488281,77.75069207639052,77.02068430144911,77.05961894056877,111504800
600,2020-05-21,77.10099029541016,78.08406952411508,76.86251841252941,77.54142773114201,102688800
601,2020-05-22,77.59739685058594,77.68013017413679,76.73598559499173,76.83818252513326,81803200
602,2020-05-26,77.07180786132812,78.89925602718259,77.01583791238306,78.71918977774382,125522000
603,2020-05-27,77.4075927734375,77.55359582351838,76.1860490206754,76.92822809774341,112945200
604,2020-05-28,77.441650390625,78.70456430922319,76.80411151901345,77.0815105842542,133560800
605,2020-05-29,77.36624145507812,78.14734786532948,77.00853727030466,77.68501099224073,153532400
606,2020-06-01,78.31768035888672,78.43934833911615,77.18859793786604,77.32000143580059,80791200
607,2020-06-02,78.68024444580078,78.70457952577789,77.6071320252172,78.05000523231972,87642800
608,2020-06-03,79.11338806152344,79.37619506332315,78.4271788552984,79.00145559647322,104491200
609,2020-06-04,78.43204498291016,79.23505064541881,78.05730554159499,78.93575218035002,87560400
610,2020-06-05,80.66588592529297,80.72671992674492,78.65349983063149,78.68269896316433,137250400
611,2020-06-08,81.1427993774414,81.17686997307266,79.64872058754821,80.36169309987528,95654400
612,2020-06-09,83.70513153076172,84.09933458379527,80.7899715861673,80.82160644800746,147712400
613,2020-06-10,85.8586654663086,86.32830212094579,84.21614761710595,84.65658514258793,166651600
614,2020-06-11,81.7365493774414,85.42552350785493,81.63435243044103,84.99968556796321,201662400
615,2020-06-12,82.44221496582031,84.63223846471662,81.32773960827684,83.88276702365586,200146000
616,2020-06-15,83.4617919921875,84.1163662672843,80.92866395631923,81.09170230417108,138808800
617,2020-06-16,85.6737289428711,85.94627147951505,83.88277968678821,85.52286182278011,165428800
618,2020-06-17,85.5544662475586,86.4815754114289,85.43279830032078,86.42074143781001,114406400
